DOMAIN,STATE,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
XOSOP.COM,",O",634,20,20,0,0,0,1,0,0,1,3,1,48.832,19,4,38.85,38.85,LEGIT
VUHZRNB.COM,CO,672,18,18,0,1,0,0,0,0,1,3,0,48.616,23,0,12.95,12.95,LEGIT
TMA.COM,MV,369,14,14,0,0,1,1,1,0,1,2,1,40.4,9,0,12.95,12.95,LEGIT
TCN.COM,PO,614,14,14,0,0,1,0,0,0,2,3,0,-66.488,12,0,12.95,12.95,LEGIT
ACYTF.COM,ROI,386,11,11,0,0,1,1,0,0,2,3,0,9.528,8,0,10.36,10.36,LEGIT
VUHZRNB.COM,MO,685,15,15,0,0,0,1,1,0,1,3,0,-17.616,17,0,12.95,12.95,LEGIT
BWT.NET,VO,601,8,8,0,0,1,1,0,0,2,2,0,-9.656,7,0,38.85,38.85,LEGIT
BWFGHIJ.NET,KR,112,20,20,0,0,0,1,1,0,1,3,0,-48.752,8,0,38.85,38.85,LEGIT
EDOOYI.COM,MO,685,13,13,0,0,0,1,1,0,1,3,0,-48.792,22,0,38.85,38.85,LEGIT
VUHZRNB.COM,AO,675,22,22,0,0,1,1,1,0,1,4,0,-17.016,12,0,0.0,0.0,LEGIT
TMA.COM,",O",634,13,13,0,0,1,0,0,0,1,0,0,-51.72,7,0,12.95,12.95,LEGIT
SIAVW.EDU,ROA,385,18,19,0,0,0,1,1,0,1,3,0,46.632,17,0,38.85,38.85,LEGIT
CQP.RR.COM,MO,685,16,16,1,0,1,1,1,0,1,3,0,7.568,16,1,12.95,12.95,LEGIT
RUASGLAKEWRYBQ.COM,KR,104,19,19,0,0,0,1,1,0,1,2,0,3.064,26,0,12.95,12.95,LEGIT
LKQKPBY.ORG,NNO,603,14,14,0,0,1,1,1,0,1,0,0,6.152,9,9,25.9,25.9,LEGIT
CUBWEAKVDDJZCA.COM,VO,601,11,11,0,0,0,0,0,0,1,3,1,30.576,10,0,31.08,31.08,LEGIT
HVQJDXBHR.COM,PO,614,14,14,0,0,0,1,1,0,1,2,1,3.856,14,0,38.85,38.85,LEGIT
NEKSXUK.NET,BO,308,9,9,0,0,1,1,1,0,1,2,0,-10.008,11,4,10.36,10.36,LEGIT
XOSOP.COM,LO,398,6,6,0,0,1,0,0,0,1,2,1,13.824,10,0,10.36,10.36,LEGIT
TMA.COM,MO,685,13,13,0,0,1,0,0,0,1,3,1,-11.536,9,4,10.36,10.36,LEGIT
JSQCGLT.ORG,TO,625,5,5,0,0,0,0,0,0,1,3,0,16.92,21,0,10.36,10.36,LEGIT
XOSOP.COM,RONO,362,18,18,0,0,0,1,1,0,1,3,0,-17.832,20,2,38.85,38.85,LEGIT
QGFALMCP.RR.COM,MO,685,12,12,0,0,1,0,1,0,2,3,0,-1.048,8,2,25.9,25.9,LEGIT
UUSWHPZJXPN.COM,AR,649,13,13,0,0,0,1,1,0,1,2,0,-15.44,29,0,38.85,38.85,LEGIT
TCN.COM,MV,369,23,23,0,0,1,1,1,0,2,3,1,4.712,6,0,38.85,38.85,LEGIT
TMA.COM,AR,649,21,21,0,0,1,1,0,0,1,2,1,26.96,17,0,38.85,38.85,LEGIT
VUHZRNB.COM,UO,432,16,16,1,0,0,0,0,0,1,3,1,-24.2,18,0,12.95,12.95,LEGIT
VUHZRNB.COM,LO,398,9,9,0,0,1,0,1,0,1,0,0,-3.832,22,4,12.95,12.95,LEGIT
FSSNQHNE.CO,MV,369,17,17,0,0,1,1,0,0,1,3,1,30.088,10,4,12.95,12.95,LEGIT
RJXCAS.COM,MV,369,10,10,0,0,0,0,1,0,1,3,1,17.184,7,1,49.95,49.95,LEGIT
XOSOP.COM,ROK,655,13,13,0,0,0,1,0,0,1,2,0,8.376,18,0,36.26,36.26,LEGIT
FDAVDVGP.COM,KAO,688,11,11,0,0,1,0,0,0,2,1,0,16.016,9,9,12.95,12.95,LEGIT
HPQF.COM,MV,369,23,23,0,0,1,1,1,0,2,3,0,-44.744,6,0,38.85,38.85,LEGIT
PZBQHSTPBCJMG.NET,MO,685,21,21,0,0,0,0,0,0,1,0,0,25.352,23,0,25.9,25.9,LEGIT
BRZWCURTY.NET,VO,601,18,18,0,0,1,1,1,0,1,0,1,-41.904,9,3,11.01,11.01,LEGIT
XOSOP.COM,PO,614,13,14,0,0,0,1,0,0,1,0,0,7.248,25,0,38.85,38.85,LEGIT
TMA.COM,KR,103,17,17,0,0,1,1,1,0,1,2,0,52.472,18,1,12.95,12.95,LEGIT
BWT.NET,NAO,166,22,22,0,0,1,0,0,0,3,3,0,36.752,10,0,12.95,12.95,LEGIT
IGODLG.COM,AO,675,15,15,0,0,1,0,0,0,1,3,1,24.864,10,0,25.9,25.9,LEGIT
TCN.COM,NAO,166,14,14,0,0,0,0,0,0,1,3,1,34.352,25,0,38.85,38.85,LEGIT
TMA.COM,NAO,166,10,10,0,0,1,1,1,0,2,3,1,-27.088,9,9,38.85,38.85,LEGIT
XZXDQOGHY.NET,PO,614,17,17,0,0,1,0,0,0,1,2,1,28.928,8,1,31.08,31.08,LEGIT
VUHZRNB.COM,BO,308,21,21,0,0,0,1,0,0,1,3,1,46.808,22,0,12.95,12.95,LEGIT
TMA.COM,LM,127,15,15,0,0,0,1,0,0,1,2,0,18.984,17,4,25.9,25.9,FRAUD
XZXDQOGHY.NET,PO,614,13,13,0,0,1,0,0,0,2,2,1,19.064,12,0,12.95,12.95,LEGIT
BB.COM,KR,114,19,19,0,0,1,1,1,0,1,3,0,-0.12,20,0,38.85,38.85,LEGIT
XOSOP.COM,CR,428,9,9,0,0,0,1,1,0,1,0,0,0.12,8,0,49.95,49.95,LEGIT
XZXDQOGHY.NET,MO,685,13,13,1,0,1,0,1,0,2,3,1,-3.232,11,0,12.95,12.95,LEGIT
XVSYFAV.COM,VO,600,21,21,0,0,0,0,0,0,1,2,1,14.328,24,0,49.95,49.95,LEGIT
FS.COM,PO,614,15,15,0,0,0,1,0,0,1,0,1,37.272,13,0,31.08,31.08,LEGIT
BWT.NET,NAO,166,9,9,0,0,0,1,0,0,1,3,0,22.312,16,0,49.95,49.95,LEGIT
DVRL.COM,KR,107,11,11,1,0,1,0,0,0,1,2,0,21.984,10,2,25.9,25.9,LEGIT
BWFGHIJ.NET,KR,116,18,18,0,0,0,1,0,0,1,0,0,-6.304,19,1,38.85,38.85,LEGIT
UGGLH.COM,YO,151,14,14,0,0,1,1,0,0,4,3,0,-0.96,8,0,12.95,12.95,LEGIT
XZXDQOGHY.NET,MO,685,21,21,0,0,0,0,1,0,1,3,0,34.16,24,6,31.08,31.08,LEGIT
TMA.COM,NAO,166,20,20,0,0,1,0,0,0,1,4,0,-43.24,9,9,12.95,12.95,LEGIT
VUHZRNB.COM,VO,600,13,13,1,0,0,1,1,1,1,4,1,13.2,8,0,25.9,25.9,LEGIT
XOSOP.COM,IO,664,0,0,0,0,1,1,0,0,2,0,1,25.448,9,0,49.95,49.95,LEGIT
XOSOP.COM,MO,685,13,13,0,0,0,1,0,0,2,3,1,43.768,8,0,12.95,12.95,LEGIT
TCN.COM,NAO,166,16,16,1,0,1,0,0,0,1,3,0,22.152,8,1,31.08,31.08,LEGIT
ZUB.NET,ROT,420,12,12,0,0,0,0,1,0,1,3,0,-14.84,18,0,59.4,59.4,LEGIT
VUHZRNB.COM,VO,600,11,11,0,0,1,1,1,0,1,0,1,-0.544,20,0,31.08,31.08,LEGIT
ZRGJCWRI.COM,UO,432,21,21,0,0,1,0,0,0,1,2,0,-66.024,8,0,38.85,38.85,LEGIT
HKKFWP.CUNY,ROK,655,12,12,1,0,0,1,1,0,1,0,0,-41.8,7,0,38.85,38.85,LEGIT
VUHZRNB.COM,KR,113,11,11,0,0,1,0,0,0,2,2,1,35.216,10,3,38.85,38.85,LEGIT
BSMDOVLAATOOYXIL.NET,CR,428,15,15,0,0,1,0,1,1,4,0,0,6.768,6,0,12.95,12.95,LEGIT
XOSOP.COM,VO,602,20,20,0,0,0,0,0,0,2,3,0,20.024,38,16,38.85,38.85,LEGIT
BWFGHIJ.NET,KR,113,14,14,1,0,1,0,0,0,1,2,0,-38.816,9,1,12.95,12.95,LEGIT
HONQCYJYRETAEQYJ.COM,KO,650,9,10,0,0,1,0,0,0,2,3,0,3.136,7,4,38.85,38.85,LEGIT
BWT.NET,AO,675,12,12,0,0,1,0,0,0,1,3,1,-26.304,6,0,38.85,38.85,LEGIT
VCWGQDR.NET,ROK,655,17,17,0,0,0,0,0,0,1,0,1,-10.864,19,0,12.95,12.95,LEGIT
TMA.COM,MO,685,0,0,0,0,1,0,0,0,2,3,0,40.656,8,2,12.95,12.95,LEGIT
BB.COM,NO,630,11,11,0,0,1,0,0,0,1,0,1,8.176,14,0,12.95,12.95,LEGIT
YEJ.NET,BO,308,20,20,0,0,1,1,0,0,2,2,0,18.712,7,0,31.08,31.08,LEGIT
XOSOP.COM,SO,693,10,10,0,0,1,0,0,0,2,3,0,22.168,7,0,38.85,38.85,LEGIT
VCWGQDR.NET,LO,398,14,14,0,0,0,0,1,0,1,3,1,37.864,9,0,38.85,38.85,LEGIT
JQIHFABPYNIILT.COM,MO,685,12,12,1,0,0,1,1,0,1,3,1,29.528,9,0,38.85,38.85,LEGIT
TCN.COM,ROT,420,12,12,0,0,0,1,1,0,1,3,1,15.256,16,0,10.36,10.36,LEGIT
TMA.COM,CO,672,12,12,0,0,0,1,1,0,1,3,0,-36.024,17,4,12.95,12.95,LEGIT
BB.COM,NO,630,20,20,0,0,1,0,0,0,1,0,1,8.176,14,0,12.95,12.95,LEGIT
VUHZRNB.COM,ROK,655,9,9,0,0,1,1,1,0,2,3,1,44.248,23,4,59.4,59.4,LEGIT
XOSOP.COM,KO,650,14,14,0,0,1,0,1,0,1,3,1,2.632,10,1,12.95,12.95,LEGIT
SSEYWEW.ORG,PO,614,9,9,0,0,1,1,0,0,1,0,0,-5.848,10,0,49.95,49.95,LEGIT
TMA.COM,VO,602,12,12,0,0,0,0,1,0,1,2,0,32.632,19,6,38.85,38.85,LEGIT
AEJWGVJLDR.COM,MO,685,21,21,0,0,0,1,1,0,1,2,1,-14.784,24,0,49.95,49.95,LEGIT
TMA.COM,BO,308,11,11,0,0,1,1,1,0,2,2,0,-56.064,6,0,25.9,25.9,LEGIT
TMA.COM,LO,398,6,6,0,0,1,1,0,0,1,2,0,-14.008,10,3,12.95,12.95,LEGIT
BRZWCURTY.NET,KR,119,17,17,0,0,0,1,1,0,1,3,1,42.952,19,0,38.85,38.85,LEGIT
YJY.COM,MV,369,15,15,0,0,0,1,1,0,1,3,1,25.6,16,0,12.95,12.95,LEGIT
TMA.COM,CO,672,19,19,0,0,0,1,0,0,1,3,1,-20.104,16,3,38.85,38.85,LEGIT
NEKSXUK.NET,AK,656,10,10,0,0,1,0,0,0,1,0,0,-11.32,9,9,38.85,38.85,FRAUD
NFBNJVWR.COM,VO,601,14,14,0,0,0,1,0,0,1,2,0,-27.968,8,0,38.85,38.85,LEGIT
ZEOKXXWAKZMH.COM,ROM,430,14,14,1,0,0,1,0,0,1,2,1,46.888,30,0,38.85,38.85,LEGIT
TMA.COM,ROK,655,18,18,1,0,0,0,1,0,1,3,0,-11.4,21,1,38.85,38.85,LEGIT
TMA.COM,KR,116,12,12,0,0,0,1,1,0,1,3,0,16.096,16,0,38.85,38.85,LEGIT
NEKSXUK.NET,CO,672,20,20,0,0,0,0,0,0,1,2,1,-14.936,24,0,38.85,38.85,LEGIT
DJMBCXZSXJ.COM,KR,123,16,16,1,0,1,1,0,0,1,2,1,0.752,7,0,25.9,25.9,LEGIT
XOSOP.COM,KR,113,18,18,1,0,1,1,0,0,1,3,1,26.12,8,2,38.85,38.85,LEGIT
BRZWCURTY.NET,VO,601,22,22,1,0,0,0,0,0,1,3,1,27.728,24,0,38.85,38.85,LEGIT
VUHZRNB.COM,KR,111,22,22,0,0,0,1,1,0,1,3,0,35.128,23,4,49.95,49.95,LEGIT
XOSOP.COM,MO,685,15,15,1,0,0,0,0,0,1,4,1,-7.448,21,0,0.0,0.0,LEGIT
LBLHGBYCYO.NET,TR,667,11,11,0,0,1,0,0,0,1,1,1,20.008,9,9,38.85,38.85,LEGIT
XOSOP.COM,CR,428,12,12,0,0,1,1,0,0,1,0,0,34.568,8,0,12.95,12.95,LEGIT
PGSEQQPW.NET,KR,104,18,18,0,0,1,1,0,0,1,2,1,-22.44,8,0,49.95,49.95,LEGIT
CUXVB.COM,KR,103,18,18,0,0,1,1,1,0,1,0,1,-32.048,15,0,10.36,10.36,LEGIT
TMA.COM,LM,128,10,10,0,0,1,1,0,0,2,3,1,21.552,9,0,38.85,38.85,LEGIT
XOSOP.COM,ROB,453,20,20,0,0,1,0,0,0,1,3,1,8.232,9,0,12.95,12.95,LEGIT
XZXDQOGHY.NET,PO,614,15,15,0,0,1,1,0,0,2,3,0,22.656,7,0,12.95,12.95,LEGIT
XZXDQOGHY.NET,KR,109,14,14,1,0,0,1,1,0,1,0,1,14.56,25,0,12.95,12.95,LEGIT
XOSOP.COM,ROM,430,22,22,0,0,0,0,0,0,1,3,0,42.392,22,0,49.95,49.95,LEGIT
BRZWCURTY.NET,ROM,430,19,19,0,0,0,1,1,0,1,2,0,-19.096,26,0,38.85,38.85,LEGIT
NEKSXUK.NET,LM,128,13,13,0,0,0,0,0,0,1,0,1,-50.968,22,4,59.4,59.4,LEGIT
XOSOP.COM,VO,601,4,4,1,0,1,1,0,0,2,3,0,17.48,8,0,12.95,12.95,LEGIT
VEMSMRWCHULYF.COM,KR,114,22,22,0,0,0,0,1,0,1,3,1,40.728,9,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,106,20,20,0,0,1,1,1,0,1,3,1,26.488,8,0,38.85,38.85,LEGIT
TMA.COM,KR,113,12,12,0,0,0,1,0,0,1,0,1,-42.464,18,0,38.85,38.85,LEGIT
NAHPRXE.COM,KR,109,21,21,0,0,0,0,0,0,1,3,0,-129.768,22,0,11.01,11.01,LEGIT
NHG.COM,KR,121,17,17,0,0,1,0,0,0,1,2,0,44.984,10,4,38.85,38.85,LEGIT
BCQ.NATIONAL-CITY,KR,115,18,18,1,0,1,0,0,0,2,3,1,40.64,11,2,38.85,38.85,LEGIT
OMHKJYTSNMBRLVO.COM,MO,685,11,11,0,0,1,0,0,0,2,2,1,-25.952,6,1,38.85,38.85,LEGIT
FAKRQEHXTKT.COM,ROK,655,13,13,0,0,0,0,0,0,1,2,1,27.056,26,0,38.85,38.85,LEGIT
TMA.COM,NAO,166,17,17,0,0,1,1,1,0,3,0,1,-12.6,18,0,12.95,12.95,LEGIT
RCTLBFIUKLYQNRLYW.ORG,LO,398,9,9,1,0,0,1,1,0,2,3,0,46.704,12,0,12.95,12.95,LEGIT
XOSOP.COM,CO,672,11,11,0,0,0,1,0,0,2,2,1,39.92,9,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,124,9,9,1,0,1,0,0,0,1,3,0,-10.904,11,0,11.01,11.01,LEGIT
NEKSXUK.NET,SK,355,12,12,0,0,1,1,0,0,1,3,1,-50.2,19,0,12.95,12.95,LEGIT
ZRYOMUTVNH.COM,KR,112,16,16,1,0,0,1,0,0,1,2,0,39.912,29,0,38.85,38.85,LEGIT
BWONLQC.COM,ROK,655,11,11,0,0,1,0,0,0,1,0,0,-1.08,7,0,38.85,38.85,LEGIT
NEKSXUK.NET,VO,602,21,21,0,0,1,1,1,0,2,2,1,4.304,21,0,12.95,12.95,FRAUD
XOSOP.COM,ROK,655,7,7,0,1,1,0,0,0,1,0,0,18.4,16,4,12.3,12.3,LEGIT
XJTDNNTCH.NET,KR,108,15,15,0,0,1,0,0,0,1,0,0,44.608,6,1,20.72,20.72,LEGIT
XOSOP.COM,CO,672,16,16,1,0,0,1,0,0,1,3,0,-21.96,20,0,38.85,38.85,LEGIT
VUHZRNB.COM,KR,106,22,21,0,0,1,1,1,0,2,3,0,5.936,8,2,10.36,10.36,LEGIT
XOSOP.COM,IO,664,14,14,0,0,0,0,0,0,1,3,1,33.312,16,0,11.01,11.01,LEGIT
XOSOP.COM,KR,120,18,18,0,0,1,0,0,0,1,3,0,24.0,6,3,38.85,38.85,LEGIT
XOSOP.COM,PO,614,17,17,0,0,0,1,1,0,1,2,1,-14.304,22,0,12.95,12.95,LEGIT
VCWGQDR.NET,MO,685,7,7,0,0,1,0,0,0,2,3,0,-48.184,8,3,38.85,38.85,LEGIT
ZUB.NET,LO,398,23,23,0,0,0,1,1,0,1,3,0,-62.448,20,0,12.95,12.95,LEGIT
TCN.COM,KR,121,18,18,0,0,1,1,1,0,1,3,1,-1.208,19,2,12.95,12.95,LEGIT
TMA.COM,MO,685,9,9,0,0,0,1,0,0,1,3,0,-2.488,17,1,12.95,12.95,LEGIT
BWT.NET,NAO,166,10,10,0,0,1,1,1,0,2,3,0,27.472,6,0,12.95,12.95,LEGIT
XOSOP.COM,KR,110,19,19,0,0,0,1,0,0,1,3,0,-19.84,9,0,49.95,49.95,LEGIT
FSKOXZ.COM,VO,602,22,22,0,0,1,0,0,0,2,2,0,30.416,12,0,12.95,12.95,LEGIT
TMA.COM,SO,693,13,13,1,0,0,0,0,0,2,0,0,-37.68,20,0,38.85,38.85,LEGIT
TNXHPX.NET,AO,675,18,18,0,0,1,0,0,0,2,3,0,-50.848,16,3,11.65,11.65,LEGIT
CUKZE.COM,KR,111,16,16,1,0,1,0,0,0,1,3,1,26.248,6,1,12.95,12.95,LEGIT
NEKSXUK.NET,KR,124,11,11,0,0,0,0,0,0,1,3,0,12.112,8,2,38.85,38.85,LEGIT
VUHZRNB.COM,EAO,648,13,13,0,0,1,0,0,1,1,2,0,3.392,9,9,25.9,25.9,LEGIT
BWFGHIJ.NET,KR,119,23,23,0,0,0,0,0,0,1,3,1,4.848,20,1,12.95,12.95,LEGIT
TMA.COM,VO,602,22,22,0,0,0,0,0,0,2,2,1,-46.776,9,0,31.08,31.08,LEGIT
TMA.COM,KR,101,1,1,0,0,1,1,1,0,1,2,0,7.792,23,1,11.01,11.01,LEGIT
MZKRUJIO.COM,KR,115,1,1,0,0,0,0,0,0,1,3,0,35.264,23,0,38.85,38.85,LEGIT
XOSOP.COM,",O",634,10,10,0,0,0,1,0,0,1,3,0,-10.944,26,0,49.95,49.95,LEGIT
RYNQ.NET,KAO,688,9,9,0,0,1,1,0,0,1,3,0,46.472,12,0,38.85,38.85,LEGIT
VUHZRNB.COM,KAO,688,8,8,0,0,1,0,0,0,2,2,0,39.712,11,2,12.95,12.95,LEGIT
ENTLJMB.EDU,VO,601,2,2,0,0,1,0,0,0,1,3,0,52.648,6,4,10.36,10.36,LEGIT
NEKSXUK.NET,CO,672,14,14,1,0,0,0,0,0,1,4,0,40.992,10,1,12.95,12.95,LEGIT
VUHZRNB.COM,MO,685,11,11,1,0,0,1,0,0,1,3,0,28.576,21,3,38.85,38.85,LEGIT
GXU.COM,EAO,648,20,20,0,0,1,0,0,0,1,3,1,12.672,10,0,38.85,38.85,LEGIT
TMA.COM,PO,614,20,20,0,0,1,1,1,0,2,0,0,-24.264,9,0,25.9,25.9,LEGIT
TXHMXWMCQ.NET,LM,128,17,17,0,0,0,0,1,0,1,3,1,-11.168,19,0,38.85,38.85,LEGIT
XZXDQOGHY.NET,KR,103,15,15,0,0,1,0,0,0,1,2,0,-17.968,8,0,12.95,12.95,LEGIT
NEKSXUK.NET,RONO,362,16,16,0,0,1,1,0,0,1,3,1,-3.752,10,4,10.36,10.36,LEGIT
TCN.COM,MO,685,17,17,0,0,0,0,0,0,2,2,0,-35.744,9,0,11.65,11.65,LEGIT
BGRQL.RR.COM,SO,693,9,9,0,0,0,1,0,0,1,2,1,-31.856,24,0,38.85,38.85,LEGIT
XOSOP.COM,KR,117,14,14,0,0,0,1,1,0,1,3,1,15.728,24,0,12.95,12.95,LEGIT
TMA.COM,ROK,655,7,7,0,0,0,1,1,0,2,0,1,6.432,16,0,10.36,10.36,LEGIT
XOSOP.COM,NAO,166,14,14,0,0,1,1,0,0,1,0,0,13.952,16,0,10.36,10.36,LEGIT
ACYTF.COM,LO,398,12,12,0,0,0,1,0,0,1,3,0,-13.648,17,0,38.85,38.85,LEGIT
TMA.COM,CO,672,19,19,0,0,0,1,1,0,1,3,1,35.64,17,0,38.85,38.85,LEGIT
TBHIAE.COM,AR,649,17,17,0,0,1,0,0,0,2,2,1,-111.792,7,2,10.36,10.36,LEGIT
VUHZRNB.COM,ROK,655,16,16,1,0,0,1,0,0,2,2,0,31.88,11,4,38.85,38.85,LEGIT
VUHZRNB.COM,LO,398,16,16,1,0,0,0,0,0,1,3,1,28.184,23,0,38.85,38.85,LEGIT
TMA.COM,ROK,655,17,17,0,0,0,1,1,0,1,3,0,8.072,8,3,49.95,49.95,LEGIT
VUHZRNB.COM,ROK,655,13,13,1,0,1,0,0,0,1,3,1,28.04,9,0,12.95,12.95,LEGIT
FVNR.NET,BO,308,11,11,0,0,1,0,0,0,2,2,0,9.96,7,0,38.85,38.85,LEGIT
MTKEVSCZBFWXH.COM,EAO,648,14,14,0,0,0,1,1,0,1,3,0,37.872,10,3,12.95,12.95,LEGIT
NEKSXUK.NET,VO,602,8,8,0,0,1,1,1,0,2,3,1,-3.784,9,0,10.36,10.36,LEGIT
XOSOP.COM,SK,355,19,19,1,0,1,1,1,0,1,3,1,24.064,22,0,14.95,14.95,LEGIT
TCN.COM,MV,369,21,21,0,0,1,1,1,0,2,3,1,34.912,7,0,10.36,10.36,LEGIT
ACYTF.COM,BO,308,13,13,0,0,1,0,0,0,1,3,0,5.728,12,0,36.9,36.9,LEGIT
TMA.COM,ROB,452,15,15,0,0,1,1,0,0,1,3,0,-1.104,7,2,12.95,12.95,LEGIT
XZXDQOGHY.NET,LO,398,13,13,0,0,0,1,1,0,1,3,0,4.376,28,2,38.85,38.85,LEGIT
KIKW.MIT.EDU,CR,428,7,7,0,0,0,1,0,0,1,3,0,26.728,18,0,38.85,38.85,LEGIT
TMA.COM,KR,109,3,3,0,0,1,1,1,0,1,2,0,41.08,17,2,25.9,25.9,LEGIT
VUHZRNB.COM,UBAO,669,13,13,0,0,1,0,0,0,1,3,0,26.48,8,2,38.85,38.85,LEGIT
PJHXCQFNO.COM,KR,102,14,14,0,0,1,0,0,0,1,3,1,7.536,13,0,38.85,38.85,LEGIT
VUHZRNB.COM,KR,104,17,17,0,0,0,1,1,0,1,4,0,35.432,7,1,38.85,38.85,LEGIT
VUHZRNB.COM,PO,614,10,10,0,0,1,1,0,0,1,3,1,41.336,8,1,12.95,12.95,LEGIT
VUHZRNB.COM,ROI,386,21,21,0,0,0,1,1,0,2,3,0,61.944,6,0,38.85,38.85,LEGIT
INL.NET,LM,128,11,11,0,0,0,1,0,0,1,3,0,29.32,14,0,38.85,38.85,LEGIT
VLDU.COM,KR,125,11,11,0,0,1,0,0,0,1,3,1,26.92,14,0,12.95,12.95,LEGIT
TMA.COM,LO,398,17,17,0,0,1,0,1,0,1,3,1,41.736,8,2,38.85,38.85,LEGIT
XOSOP.COM,AO,675,17,17,0,0,0,1,0,0,1,3,1,18.32,8,0,49.95,49.95,LEGIT
XFCYUZEEKF.COM,TAO,647,12,12,0,0,1,1,1,0,1,3,1,12.304,19,0,12.95,12.95,LEGIT
TCN.COM,BO,308,13,12,0,0,1,1,0,0,2,3,1,24.024,15,4,11.01,11.01,LEGIT
PFGKITEU.COM,KR,108,21,21,0,0,0,1,0,0,1,3,0,-23.96,19,2,49.95,49.95,LEGIT
TCN.COM,CO,672,16,16,0,0,1,1,1,0,2,2,0,10.888,7,4,25.9,25.9,LEGIT
TCN.COM,AR,649,19,18,0,0,1,0,0,0,1,2,0,22.432,11,0,12.95,12.95,LEGIT
XOSOP.COM,LO,398,8,8,0,0,1,0,0,0,1,2,1,13.824,10,0,31.08,31.08,LEGIT
XOSOP.COM,KR,108,8,8,0,0,0,0,0,0,1,1,0,33.224,20,0,38.85,38.85,LEGIT
XOSOP.COM,MO,685,12,12,0,0,1,1,1,0,2,2,1,28.304,9,0,12.95,12.95,LEGIT
VUHZRNB.COM,SK,356,10,10,1,0,1,1,0,0,1,4,1,28.576,8,0,12.95,12.95,LEGIT
VUHZRNB.COM,MO,685,17,17,0,0,0,0,0,0,1,3,1,54.496,11,0,38.85,38.85,LEGIT
NEKSXUK.NET,CO,672,11,11,0,0,1,1,0,0,1,3,1,8.776,10,2,38.85,38.85,LEGIT
XOSOP.COM,CO,672,16,16,0,0,0,0,0,0,4,2,1,-25.448,10,4,10.36,10.36,LEGIT
XOSOP.COM,ROK,655,10,10,0,0,0,1,1,0,1,2,0,5.256,22,0,25.9,25.9,LEGIT
TMA.COM,SO,693,19,19,0,0,0,1,1,0,2,3,0,47.04,6,0,38.85,38.85,LEGIT
PUFRRCLYJHG.COM,TAO,647,13,13,0,0,1,1,1,0,2,3,0,-5.872,19,0,38.85,38.85,LEGIT
VUHZRNB.COM,SP,191,1,1,0,0,0,1,0,0,1,2,1,44.16,24,0,38.85,38.85,LEGIT
TMA.COM,VO,602,6,6,0,0,1,1,1,0,1,3,1,-38.016,16,0,10.36,10.36,LEGIT
BWT.NET,NAO,166,15,15,0,0,0,1,0,0,1,3,0,-39.976,18,0,38.85,38.85,LEGIT
TMA.COM,VO,600,10,10,0,0,1,0,0,0,1,0,0,23.632,8,0,11.65,11.65,LEGIT
UGGLH.COM,",O",634,9,9,0,0,0,0,0,0,1,3,1,-8.232,19,2,12.95,12.95,LEGIT
XOSOP.COM,KR,108,19,19,0,0,0,0,0,0,1,3,0,-43.632,8,0,31.08,31.08,LEGIT
XOSOP.COM,KR,105,1,1,1,0,0,0,0,0,1,2,1,54.752,8,0,12.95,12.95,LEGIT
MRDEUZ.COM,TO,625,8,8,1,0,1,1,1,0,1,3,0,37.92,7,2,12.95,12.95,LEGIT
VUHZRNB.COM,ROK,655,15,15,0,0,1,1,1,0,1,2,1,30.776,10,0,25.9,25.9,LEGIT
WAJCTHFVP.NET,ROB,453,16,16,0,0,1,0,0,0,1,3,0,6.232,26,0,10.36,10.36,LEGIT
TMA.COM,TO,625,16,16,0,0,0,1,1,0,2,4,0,-14.496,7,2,12.95,12.95,LEGIT
TMA.COM,VO,601,13,13,0,0,1,0,0,0,2,2,1,-19.216,9,1,10.36,10.36,LEGIT
XOSOP.COM,VO,601,9,9,0,0,1,0,0,1,7,2,1,30.976,8,0,12.95,12.95,LEGIT
VUHZRNB.COM,AO,675,13,13,0,0,1,0,0,0,1,3,0,28.288,9,0,12.95,12.95,LEGIT
JGWKGAD.COM,LM,128,19,19,0,0,0,0,0,0,1,2,0,11.344,26,0,34.95,34.95,LEGIT
BRZWCURTY.NET,KR,113,16,16,0,0,1,1,1,0,1,3,0,35.624,7,0,31.08,31.08,LEGIT
TMA.COM,MO,685,12,12,0,0,1,1,1,0,2,2,0,59.912,7,4,12.95,12.95,LEGIT
TGRXNMB.NET,TO,625,11,11,0,0,1,1,1,0,1,3,0,-44.432,25,3,12.95,12.95,LEGIT
WAJCTHFVP.NET,PO,614,20,20,0,0,0,0,0,0,1,2,0,-40.672,22,4,12.95,12.95,LEGIT
TMA.COM,ROK,655,11,11,0,0,0,1,1,0,1,3,0,-1.84,13,0,12.95,12.95,LEGIT
UGGLH.COM,YO,151,23,23,0,0,1,0,0,0,1,2,1,-4.016,8,2,25.9,25.9,LEGIT
VUHZRNB.COM,KR,120,15,15,0,0,0,0,0,0,1,3,1,18.352,12,0,38.85,38.85,LEGIT
ACYTF.COM,CO,672,13,13,0,0,1,1,1,0,1,2,0,34.92,8,0,38.85,38.85,LEGIT
